id,name,artist,genre,acousticness,danceability,valence,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature
1R5HKP9R9xtIqh76GALGbK,Hallelujah,Kevin McKay,house,0.00043200000000000004,0.826,0.693,265161,0.755,0.7929999999999999,2,0.10099999999999999,-4.562,1,0.0379,124.007,4
17IhuqiJ6V5bOphVM2FrWq,Closer,Todd Terry,house,0.0186,0.7559999999999999,0.462,188160,0.8,0.0469,2,0.131,-6.7620000000000005,1,0.046,125.007,4
22iuvipiLS6e9qK9TONCOX,That Feeling,Ed Nine,house,0.00927,0.743,0.706,358993,0.838,0.00021400000000000002,11,0.0843,-5.881,0,0.124,124.015,4
3Z8OC5knIELkUW5XpfEVYH,Spraypaint on a Werewolf,Vin Sol,house,0.00707,0.8059999999999999,0.52,327304,0.892,0.838,8,0.38299999999999995,-7.057,1,0.0873,125.98899999999999,4
6pvI93SNbtPTaWQ3OvvFmV,Last Song,Andhim,house,0.0441,0.634,0.261,462774,0.887,0.904,4,0.102,-7.539,0,0.0378,120.954,4
0w9WXLUvPh1KWVXrduAG9w,Power Dance - Mousse T.'s Disco Shizzle Mix,Powerdance,house,0.000675,0.693,0.882,220348,0.9590000000000001,0.731,11,0.348,-6.0729999999999995,1,0.0365,122.031,4
4fvw8TDutDk5li7zCUNeUp,Broadway - Clubmix,Adri Block,house,0.000236,0.784,0.755,294194,0.899,0.723,1,0.0577,-4.046,1,0.0646,124.0,4
0dPFoeSIGtXdADvYLyNb8t,Sat & Sun - Original Mix,Dj Kone,house,0.0015400000000000001,0.8109999999999999,0.7,372097,0.9470000000000001,0.6509999999999999,8,0.069,-5.4479999999999995,1,0.0494,124.0,4
4rF7lmuJmsbQvmDrI80L6m,Louisiana,Ferreck Dawn,house,0.026000000000000002,0.7959999999999999,0.909,157500,0.653,0.0719,0,0.0841,-7.629,1,0.0433,124.03200000000001,4
2gmjeSpQI7dvGLLcsu6SQq,Soldier,OFFAIAH,house,0.00105,0.826,0.903,190041,0.9470000000000001,0.7759999999999999,4,0.22,-4.553999999999999,0,0.0775,122.999,4
2mCP0kTxIUZoO1XofLV2HH,The Heat - Crackazat Remix,Per QX,house,0.00575,0.606,0.228,240000,0.8540000000000001,0.862,0,0.0773,-7.886,0,0.0355,122.045,4
0kNPKqpvxfACILaPJhmNt8,Sunshine,Low Steppa,house,0.000471,0.636,0.0967,168194,0.9840000000000001,0.134,10,0.371,-5.572,0,0.0477,124.012,4
3NCggUU5zYTsxv0dKLA1sT,Move Me - Edit,Johan S,house,0.00013000000000000002,0.77,0.42,178064,0.948,0.327,0,0.19899999999999998,-6.296,1,0.0468,123.995,4
4Zog3fbFNCP93FgvTfXCqE,I Hope You Know,Juvenile Delinquents,house,0.0154,0.777,0.547,393032,0.745,0.7509999999999999,3,0.0449,-7.077999999999999,0,0.0424,122.97200000000001,4
0z2xwkvwa4sEwaIkIVKMvy,Mood Vision,Harry Romero,house,0.00013000000000000002,0.7809999999999999,0.258,387655,0.82,0.9129999999999999,11,0.0458,-8.257,0,0.0822,123.99600000000001,4
3Ou1X80Wqs7angLsdQrOBB,New Soul Sensation,Lele Sacchi,house,0.00295,0.83,0.16,415341,0.524,0.871,1,0.0912,-10.145,1,0.0519,123.01299999999999,4
6yWimZkPzVfBHrOWwZb43A,There Was a Time,Floorplan,house,8.5e-06,0.69,0.35,392324,0.909,0.826,2,0.0664,-8.521,1,0.0613,127.99,4
5gcsVbL3yasbWJ0SKeQajM,What I Am Feeling,Michael Zucker,house,0.000833,0.8190000000000001,0.909,390244,0.917,0.8290000000000001,5,0.064,-12.515,0,0.0512,123.008,4
5xet4Zq1JXtDD4Hb0stt1I,Pudding,Locked Groove,house,0.00024700000000000004,0.659,0.306,376615,0.9109999999999999,0.82,7,0.109,-8.379,1,0.0619,130.005,4
59y2FoMbZz7auaYuIzhHSq,Nothing 2 It - Edit,Dart,house,0.0061600000000000005,0.64,0.772,180923,0.978,0.9079999999999999,4,0.331,-5.352,0,0.0447,130.009,4
6wLlhxBJtBB6FebB0SRkcc,Natural High - Mike Dunn Black Glitter MixX,Mike Dunn,house,2.15e-05,0.8590000000000001,0.21899999999999997,233227,0.79,0.775,5,0.10300000000000001,-7.1160000000000005,1,0.039,123.973,4
4ygaztZ6DcaDRctHRIPbs3,One Two One,Danny Russell,house,0.0117,0.846,0.44,418560,0.5870000000000001,0.914,11,0.11,-8.166,1,0.0547,125.009,4
6uzaR1z9FDKRPY8lF24RB7,What Am I Here For? (NDATL Vocal) - Danny Krivit Edit,The Dangerfeel Newbies,house,0.000627,0.8059999999999999,0.873,519225,0.621,0.0433,10,0.0666,-8.918,0,0.0434,124.012,4
7haxY9Rabk70Mvj2O5wrtu,Detour Jazz,Mark Farina,house,0.0185,0.782,0.43799999999999994,433808,0.7120000000000001,0.7,1,0.0664,-8.787,0,0.0688,119.507,4
1KGNmqpk6eYMndACBDStKx,Kokoro - Laolu Remix,Fatoumata Diawara,house,0.00352,0.728,0.251,216100,0.642,0.126,10,0.0904,-10.949000000000002,0,0.0347,114.037,4
1iN0qo66lfplCufdYlFxMj,Hit'n Run Lover,Carol Jiani,house,0.0241,0.774,0.5479999999999999,486560,0.5720000000000001,0.0153,10,0.293,-9.103,0,0.0425,121.196,4
3uqbwUif2Vn2E19oTzJidx,Pudding - Ouri Remix,Locked Groove,house,0.0917,0.833,0.0716,318209,0.532,0.78,1,0.243,-11.423,1,0.102,128.97899999999998,4
3EIX8s7I3eiC7weMErKk4B,Herb A Get Free Again,Herb A Get Free Again,house,0.0471,0.644,0.932,214496,0.856,0.0,9,0.0522,-2.8289999999999997,1,0.128,147.872,4
0QJOq6wlMJ92pBG8A3rI6V,Shined On Me - Club Mix,CASSIMM,house,0.00988,0.747,0.909,213333,0.8290000000000001,0.00114,7,0.0792,-7.431,1,0.0634,126.008,4
7bRotZbsHa2vl40qioiCTi,Doors - Extended Mix [Mixed],Mattei & Omich,house,0.0005200000000000001,0.608,0.184,359532,0.955,0.0332,9,0.326,-4.854,0,0.105,124.01100000000001,4
2pn4BKCQR0azOhQ9rYWHyh,John's Church (feat. Nils Ohrmann) - Mousse T.'s Disco Shizzle Remix [Mixed],Oliver Dollar,house,0.0263,0.7140000000000001,0.42100000000000004,295638,0.945,0.22,10,0.38,-5.475,0,0.0878,124.00399999999999,4
0Xftd2IkcusAILRbstBJhf,Jam Hot - Edit,Oliver Dollar,house,0.00644,0.802,0.305,217304,0.8420000000000001,0.0241,7,0.121,-6.16,0,0.161,115.012,4
2OONqyrrwULCXp9MiMWlb8,Fondness Makes The Heart Grow Absent - Original Mix,Girls of the Internet,house,0.00238,0.742,0.599,264638,0.5770000000000001,0.51,6,0.114,-5.352,1,0.0341,125.01100000000001,4
6xujpbE2dGMngZNcCYbOaX,The Choice - Miss Bunty Vocal (Radio Version),Catz 'n Dogz,house,0.000521,0.7240000000000001,0.903,283810,0.987,0.6729999999999999,4,0.0387,-5.155,0,0.0474,126.015,4
7b72kxT9OmxMDGK7CY7RmE,Pick Me Up,New Jack City,house,0.000642,0.883,0.684,381875,0.6629999999999999,0.006490000000000001,11,0.0397,-6.747000000000001,1,0.0791,122.993,4
0EmZfTVktVyxEEs75ZNW64,You Give Me That Feeling - Latroit Extended Mix,Inner City,house,0.005220000000000001,0.755,0.503,310000,0.873,0.0054399999999999995,4,0.114,-5.787000000000001,0,0.156,124.00299999999999,4
291sGkCh6cuDsDch8t3k1g,Remember Me - PEZNT Remix,Risk Assessment,house,0.00619,0.855,0.373,378659,0.816,0.586,6,0.0692,-7.727,0,0.10400000000000001,123.0,4
0I7vtXUMMbxpiSO5kVlxSM,Big,The Analogue Cops,house,6.409999999999999e-05,0.608,0.727,254422,0.9940000000000001,0.8590000000000001,3,0.292,-6.827999999999999,0,0.0616,127.99600000000001,4
4jR5faCCh72SkrJiVN5fHG,Just a Little - Sunday Service Mix,Krystal Klear,house,0.00116,0.609,0.675,383003,0.971,0.406,7,0.10800000000000001,-4.356,1,0.0572,125.99,4
4MiYBPhiQinXYsbWLKInaL,Headnoise,Martin Ikin,house,0.0214,0.785,0.701,363595,0.99,0.875,11,0.107,-6.704,0,0.0559,123.99600000000001,4
4PrwklESpDrwsW9bQ1OU0c,Who Is He - Original Mix,Twism,house,0.0016899999999999999,0.909,0.8220000000000001,348197,0.32899999999999996,0.247,1,0.0505,-9.814,1,0.0962,122.03,4
0Y6NoTGSIlvxI4QZ4J5qkA,Farina Banger,DJ Sneak,house,0.000459,0.809,0.765,401280,0.9009999999999999,0.815,9,0.0445,-7.76,1,0.0438,125.01,4
3ZEdH60Dl5hTpqmVbNi2yX,Diastemia,DJ Octopus,house,0.00063,0.8059999999999999,0.295,299947,0.753,0.915,10,0.20199999999999999,-6.626,0,0.0613,125.01700000000001,4
2ZQJhPlsynOPAQD86LsBXW,Betty,Zepherin Saint,house,0.00134,0.755,0.619,442021,0.9590000000000001,0.41200000000000003,1,0.0455,-8.353,1,0.0861,123.005,4
4wtulYWsaskjDTF9TlatsN,Stumble,David Anthony,house,0.000813,0.838,0.555,316066,0.816,0.23199999999999998,11,0.0234,-6.227,0,0.068,123.009,4
77dQMb4uH1T54A0OpQADVT,Hot 4 U,DJ Haus,house,0.0495,0.7959999999999999,0.524,277760,0.8590000000000001,0.8190000000000001,0,0.0646,-8.094,0,0.0726,124.99799999999999,4
0U1Y2Ifxlxf2wAv60TQBf0,Without Me (Marcus Worgull & Dixon Vocal Edit),Tevo Howard,house,0.00713,0.6579999999999999,0.43799999999999994,373867,0.741,0.0015300000000000001,9,0.11199999999999999,-5.96,0,0.0315,125.806,4
3MhK0ovE1iKRghc3KwECpf,Alienation,Infinity Ink,house,6.25e-05,0.765,0.7090000000000001,263467,0.606,0.807,6,0.0938,-10.718,1,0.0684,123.98,4
3HTk08gRaCf7DuL3JWuZdM,No Return,Hugo Massien,house,0.096,0.794,0.307,444345,0.812,0.0115,9,0.114,-9.074,1,0.0527,122.022,3
0cuM5VdHUgIViD8fHIZZVo,Tribalist,iLL BLU,house,0.0066,0.748,0.35600000000000004,180553,0.778,0.8640000000000001,6,0.0697,-8.941,0,0.0945,122.007,4
6KGbhJPOENeLN06ESWq7ov,Cheval Blanc,Matt Sassari,minimal_deeptech,0.0019399999999999999,0.9109999999999999,0.8590000000000001,372480,0.636,0.499,9,0.358,-10.507,1,0.124,125.025,4
6moLbr3q11gHX3vuMbHfca,Lose Your Body,Joseph Edmund,minimal_deeptech,0.000925,0.8079999999999999,0.873,393071,0.9209999999999999,0.87,1,0.0716,-7.857,1,0.0548,127.008,4
5F26UXJqCASSw2Bz2IW5bv,Reported - DeMarzo Remix,BADEO,minimal_deeptech,0.0373,0.802,0.491,398095,0.9179999999999999,0.867,10,0.0703,-10.662,0,0.0964,126.012,4
3O53fPrJW90rwI16QRrRP0,Recoil - Stiven Escarraga Remix,Del Fonda,minimal_deeptech,5.2000000000000004e-05,0.892,0.748,424000,0.888,0.9059999999999999,6,0.244,-12.767999999999999,0,0.0775,120.008,4
4NjU896U6n8U1veURdHA2l,Weke,Dennis Cruz,minimal_deeptech,2.8e-06,0.805,0.735,372487,0.904,0.9079999999999999,1,0.0418,-8.663,1,0.0652,124.99700000000001,4
3ZqGNX8fFg05hxov2o1FlS,Serendipity,James My & Criss,minimal_deeptech,8.77e-05,0.767,0.737,404000,0.973,0.885,10,0.0851,-7.909,0,0.0593,125.009,4
0aF10rSAtBqkmH4x9RNPfx,The Three,Manuel De Lorenzi,minimal_deeptech,0.0011099999999999999,0.81,0.258,429105,0.956,0.917,8,0.0171,-7.876,1,0.0537,126.00200000000001,4
0rMbCXXiZB3fDSJfwRB84M,Taxidermia - Gustaff Remix,Omaroff,minimal_deeptech,0.000728,0.812,0.466,400328,0.893,0.91,1,0.0374,-8.093,1,0.0576,122.99600000000001,4
4Df6yfdszMis5G0YcJIl5y,Neverthought,OuiOui,minimal_deeptech,0.00683,0.805,0.391,491339,0.636,0.922,5,0.0649,-10.224,0,0.0499,127.01700000000001,4
5Zl9JZWOscAYJesQkc4cIr,Little Helper 361-7,Fredo Guerre,minimal_deeptech,0.00744,0.861,0.6829999999999999,410114,0.897,0.866,10,0.0756,-10.273,0,0.0953,122.99700000000001,4
1U0YBRCZESbUvmSLfxbHt6,DeputaMa - Original Mix,Jay Oss,minimal_deeptech,0.000857,0.805,0.762,403320,0.951,0.815,9,0.0369,-10.158,1,0.0704,124.99700000000001,4
1NmvDGxTrwdIPBhrD1YaVo,Akuni - Radio Edit,Ron Costa,minimal_deeptech,0.00228,0.8109999999999999,0.742,208537,0.893,0.866,8,0.0478,-8.349,1,0.0609,126.02799999999999,4
1Rkpu169e88mbz0xWDTCb1,The Family,Rone White,minimal_deeptech,0.00455,0.81,0.5,390968,0.8690000000000001,0.919,0,0.0513,-13.363,1,0.0561,124.008,4
275jUippVlgL5h5Q8Nl1k1,Haste - Original Mix,Vele,minimal_deeptech,0.0069299999999999995,0.805,0.13,365476,0.6829999999999999,0.917,7,0.0907,-11.458,1,0.0724,126.012,4
5rverxNZjw8JZg6rDSG9PP,Go Go Go,Rone White,minimal_deeptech,4.3700000000000005e-05,0.8079999999999999,0.507,379355,0.9309999999999999,0.9129999999999999,4,0.0762,-11.15,0,0.0429,124.009,4
1YAhmCqSIj8AMSF9IUNe6K,La More - Astre Remix,Uriah Persie,minimal_deeptech,0.0036299999999999995,0.794,0.444,390000,0.963,0.897,11,0.0851,-8.807,0,0.0752,128.015,4
3GeRM3GG4W1fifFecrpBi8,Alienation,Artslaves,minimal_deeptech,2.44e-05,0.797,0.145,417590,0.943,0.9359999999999999,7,0.063,-8.696,1,0.065,125.005,4
1rT54MGZdAY7bK8YrhTAfN,Jolean - Damian Lazarus Re-Shape,Claude VonStroke,minimal_deeptech,0.000148,0.8170000000000001,0.314,523041,0.45899999999999996,0.8340000000000001,5,0.0962,-12.913,1,0.0562,125.00200000000001,4
6ujCSZul2KdHNjruXJ3vln,Mafia Groove,Ben Murphy,minimal_deeptech,0.00926,0.81,0.354,464751,0.7929999999999999,0.8909999999999999,10,0.0697,-9.337,0,0.047,124.995,4
14grNUvfAkx2efCorLGbkQ,"Something Special - Fhaken, Raul Figueroa Remix",DJ Lugo,minimal_deeptech,0.000245,0.8140000000000001,0.386,373548,0.621,0.794,9,0.0565,-10.068999999999999,1,0.0588,124.01,4
6dGW4erohN77BeSO0zX7r2,Games,Gustaff,minimal_deeptech,0.00103,0.812,0.5479999999999999,387095,0.845,0.895,6,0.29600000000000004,-8.288,0,0.0498,124.021,4
08fXVOzkLBOa0yz57QfEsb,Bang Bang,Mancini,minimal_deeptech,0.00035299999999999996,0.812,0.725,413333,0.6459999999999999,0.9,11,0.064,-10.54,0,0.10400000000000001,126.007,4
1dJxpoU11yCzqaikkfz0Dw,Wachufleiva 26-1 - Behache Remix,Kassier,minimal_deeptech,0.0047,0.807,0.774,372712,0.941,0.897,5,0.0867,-6.933,1,0.0769,124.01700000000001,4
59kmluWhLpMs6MJmZnJQE4,1st Chant - Original Mix,Nicolas Ming,minimal_deeptech,0.0025,0.8340000000000001,0.49200000000000005,399360,0.853,0.218,0,0.048,-8.937000000000001,1,0.142,125.009,4
6Dx0FgFNU06qiCs0GSOUwY,Recoil - Original Mix,Del Fonda,minimal_deeptech,0.000292,0.813,0.228,351074,0.6779999999999999,0.938,1,0.132,-8.838,1,0.0703,121.007,4
44HUumVyrosCzcpWS8NDQ1,Unexpected - Original Mix,Fhaken,minimal_deeptech,0.0008880000000000001,0.812,0.503,366947,0.755,0.862,7,0.0901,-9.562999999999999,1,0.0734,123.00200000000001,4
090kchKYToPpWnUhJBpZb7,No Doubt,Rone White,minimal_deeptech,0.000388,0.81,0.54,422697,0.789,0.9390000000000001,1,0.27399999999999997,-5.525,1,0.0588,125.014,4
2Fv4foAhQABIae6VO6Mr2a,Crocante,Simas,minimal_deeptech,0.000146,0.805,0.473,405000,0.95,0.9279999999999999,6,0.0818,-8.783999999999999,0,0.0549,128.017,4
0VcHkVdaTkhFWyELC3u0jz,Hold Me Down - Original Mix,Pickisius,minimal_deeptech,0.00715,0.805,0.713,330000,0.853,0.69,7,0.0554,-4.922,0,0.0512,128.0,4
1WsYZzqLQ4Y9EwlcYEUiVG,Like You - Original Mix,Pickisius,minimal_deeptech,0.0042,0.809,0.8009999999999999,362837,0.858,0.82,7,0.0471,-6.882000000000001,1,0.0693,127.01299999999999,4
5S8cqMnTVUV3f5JiTjpMl4,What Is This,James Dexter,minimal_deeptech,0.000143,0.8140000000000001,0.7140000000000001,410000,0.841,0.7879999999999999,7,0.0901,-10.652000000000001,1,0.132,123.01100000000001,4
1aEfjrS6oLigw0bxN6VbaO,Who Said That,James Dexter,minimal_deeptech,0.00010400000000000001,0.809,0.649,416000,0.75,0.872,6,0.233,-11.770999999999999,1,0.053,124.008,4
1vB82fr7FCfQRj79TqXm4X,Talking Whatever,James Dexter,minimal_deeptech,0.00892,0.807,0.818,423000,0.789,0.895,7,0.113,-10.42,1,0.0702,124.005,4
351BGS9dxj6lLSSm3e5mzk,Area 51,James Dexter,minimal_deeptech,0.000472,0.8,0.23199999999999998,483917,0.654,0.889,1,0.10300000000000001,-9.146,1,0.0634,117.01,4
43QpgMrNW4hivBGPtkvltF,Split,James Dexter,minimal_deeptech,0.008,0.784,0.42,431263,0.8490000000000001,0.892,7,0.102,-9.295,1,0.0578,124.98,4
42O2un9ZJ7KD5e9Fs37cA4,Trapped,James Dexter,minimal_deeptech,0.00534,0.8109999999999999,0.621,409500,0.885,0.8,10,0.0377,-7.013,1,0.0578,123.01899999999999,4
6wFg9hCGc3KA6qWrSbIjnH,Departure,Adisyn,minimal_deeptech,0.000118,0.8140000000000001,0.27,380880,0.821,0.89,1,0.0696,-7.441,1,0.0704,122.006,4
0l5v98YZPm3TR9bxSttLmv,The Truth,James Dexter,minimal_deeptech,0.000687,0.8109999999999999,0.586,449872,0.84,0.8140000000000001,10,0.102,-9.904,1,0.10800000000000001,125.02,4
7laGPkU1KguqmRSurxLl0U,The Universe,Archie Hamilton,minimal_deeptech,0.0020800000000000003,0.8079999999999999,0.541,470062,0.552,0.895,11,0.0556,-11.755999999999998,0,0.0667,125.01299999999999,4
5nUS4bSN0cFZB0knxyM4LZ,Bass Control,iO (Mulen),minimal_deeptech,0.0158,0.825,0.27699999999999997,448683,0.757,0.941,6,0.132,-8.995,1,0.0456,122.994,4
1MxeXqqsCYq6wnWHEriBGn,Monkey Mind,Hraach,minimal_deeptech,0.0059700000000000005,0.815,0.447,354431,0.745,0.904,2,0.0616,-8.463,0,0.0463,120.005,4
7in08L1GdV0wvIWNw0du5G,Empty Space,Hraach,minimal_deeptech,0.000612,0.813,0.326,418587,0.627,0.847,9,0.0702,-9.833,1,0.0466,120.021,4
1DoNOJFP4O8qOMl0MbDY6d,Murphy's Law,Hoods,minimal_deeptech,0.000443,0.805,0.599,396939,0.7909999999999999,0.871,4,0.0769,-11.975,0,0.0617,125.971,4
6LZStaukBIUV0By0vjbuFj,Seems To Be,James Dexter,minimal_deeptech,0.00217,0.848,0.523,368678,0.7929999999999999,0.865,0,0.0871,-7.0889999999999995,0,0.22899999999999998,125.021,4
1tmSdGNbUvx85gmxOTnecA,Take It,Legit Trip,minimal_deeptech,0.000443,0.809,0.23399999999999999,374634,0.64,0.888,2,0.043,-10.713,1,0.0689,123.009,4
5CYpe0RKozROJukwcLFURZ,Activity,Bassel Darwish,minimal_deeptech,8.92e-05,0.809,0.754,388064,0.9490000000000001,0.909,7,0.0482,-6.275,1,0.0666,124.008,4
42SGYcoN0EqFw2z4gAyUxF,Flux,Mihai Popoviciu,minimal_deeptech,1.26e-05,0.815,0.622,406860,0.813,0.883,5,0.10099999999999999,-11.13,0,0.0628,122.98299999999999,4
6mSrv6yDGI7v3B7awKfZtd,Circles,Lucio Agustin,minimal_deeptech,0.0007509999999999999,0.8140000000000001,0.45299999999999996,403099,0.82,0.938,1,0.0926,-9.369,0,0.0583,124.006,4
3gI42RGu4HBBLP1pE0FMYs,Cloudy,Frink,minimal_deeptech,0.0107,0.812,0.516,410180,0.573,0.838,9,0.0769,-8.186,0,0.071,121.99600000000001,4
1g2bDxZ4XNg6AVGYrPRvXy,Give It A try - Original,PolarNL,minimal_deeptech,0.00672,0.802,0.469,385057,0.7859999999999999,0.9109999999999999,11,0.0825,-10.286,0,0.113,126.04700000000001,4
2qUN6Not37j4ZuCLfmUvZ7,Equinoxe,Janeret,minimal_deeptech,0.00629,0.7929999999999999,0.442,401575,0.8290000000000001,0.922,11,0.0811,-9.999,0,0.087,127.02600000000001,4
5iLiKv58I9v5ERgYt1ADwC,Indica Mornings - Ben Rau Remix,Ben Rau,minimal_deeptech,0.0448,0.81,0.41700000000000004,412000,0.915,0.927,0,0.107,-9.724,1,0.0752,123.999,4
5JcTPYvJmKbgQa9tffD3fg,Stick Out,iO (Mulen),minimal_deeptech,0.009590000000000001,0.7929999999999999,0.0548,545807,0.727,0.889,5,0.106,-9.58,0,0.0484,123.99700000000001,4
5VOxs6X2qCyR0TBLHc1TtU,Instate - Original Mix,Rich NxT,minimal_deeptech,6.82e-05,0.812,0.708,360737,0.71,0.91,11,0.46299999999999997,-8.917,0,0.0475,123.991,4
3y6ELVd4jmy4pQvMN3l4W8,De Ja Vu - Original Mix,Nu Zau,minimal_deeptech,0.0138,0.8059999999999999,0.6709999999999999,487752,0.769,0.8690000000000001,1,0.10800000000000001,-12.564,0,0.0508,123.995,4
3TUo9PV9eB2BC85XTmCJLc,Expand,Ben Rau,minimal_deeptech,0.0161,0.797,0.49200000000000005,439500,0.727,0.914,11,0.17300000000000001,-10.640999999999998,0,0.102,126.03299999999999,4
5VNqHNtFUs36fz18ud6UFv,Système Solaire,Ben Rau,minimal_deeptech,0.0452,0.807,0.517,487500,0.755,0.863,4,0.31,-9.538,0,0.057999999999999996,124.99799999999999,4
6mCcBLQBtfVALUqCgSyJ6T,Criminal Stuff,iO (Mulen),minimal_deeptech,0.0515,0.82,0.8540000000000001,454564,0.871,0.575,2,0.0717,-9.762,1,0.0631,122.999,4
5st07VG4qV7ToNNka4wUXN,"Hostom001, pt. 2",Hostom,minimal_deeptech,0.000319,0.79,0.405,526748,0.708,0.725,6,0.106,-11.498,0,0.0566,125.005,4
2wKRJPbR0ldaIcWJqnGLZm,Anatrack,Cristi Cons,minimal_deeptech,0.007690000000000001,0.8009999999999999,0.461,626000,0.7559999999999999,0.754,4,0.106,-13.573,0,0.0507,126.01700000000001,4
2ZK7nxIBWsiAQbnvzpNcxv,"Hostom003, pt. 2",Hostom,minimal_deeptech,0.0024100000000000002,0.809,0.618,556800,0.703,0.937,4,0.0913,-10.424000000000001,0,0.0885,125.009,4
1if58hXFkKn7GtkEVwzApA,Disco Dance - Original Mix,Zendid,minimal_deeptech,0.008620000000000001,0.802,0.6829999999999999,418313,0.698,0.915,7,0.0862,-12.847999999999999,1,0.0744,128.033,4
0Bfetq21XDiL09v0zOJaiw,Desire - Original Mix,Enzo Siragusa,minimal_deeptech,0.000335,0.809,0.535,493333,0.568,0.895,4,0.0918,-9.097999999999999,0,0.0662,126.005,4
0EYDgeIVaegU9borSJJZTN,Argo,East End Dubs,minimal_deeptech,0.0020800000000000003,0.813,0.518,470013,0.715,0.8290000000000001,1,0.0953,-12.616,1,0.0597,120.022,4
219J1uBxrICSHVSsZHZeXM,Hope,Code Deploy,minimal_deeptech,0.0108,0.7879999999999999,0.223,519508,0.775,0.897,6,0.10300000000000001,-10.796,0,0.138,126.021,4
2Ulp3eFPiHuvdBSO8WYSrO,Air,Janeret,minimal_deeptech,0.00054,0.804,0.653,480000,0.526,0.85,10,0.0697,-11.802999999999999,0,0.0492,124.993,4
0HowWb0VhdMnWxQuh80kWo,"Hostom002, pt. 1",Hostom,minimal_deeptech,0.000153,0.809,0.307,515906,0.64,0.912,8,0.0743,-10.434000000000001,0,0.0516,127.01299999999999,4
1g20wNMTWrplLdobVo67Lg,Kuro,Gustavo Cerati,minimal_deeptech,0.136,0.872,0.139,243907,0.34299999999999997,0.898,5,0.13,-15.11,0,0.0809,120.65700000000001,4
0FarX44w3qSezsAYhWmE7Q,Mir - Cab Drivers Remix,iO (Mulen),minimal_deeptech,0.00151,0.802,0.166,404720,0.636,0.898,7,0.0964,-15.61,1,0.0699,125.986,4
7qxgCEZ35EskMA2kQlweGQ,Yond,Varhat,minimal_deeptech,0.00894,0.8009999999999999,0.5870000000000001,561290,0.8690000000000001,0.9079999999999999,11,0.0375,-9.193,1,0.0633,124.02,4
0kVxwc9uHPiVitnoN3ec9T,Outbreak - Original Mix,Paolo Macrì,minimal_deeptech,0.000264,0.8290000000000001,0.526,400328,0.9359999999999999,0.893,11,0.0508,-8.839,1,0.0745,124.00299999999999,4
3tDFUHTGQfAgYg1iHljqpR,The Playmaker - Dyed Soundorom Remix,Anthea & Celler,minimal_deeptech,0.0009390000000000001,0.8059999999999999,0.157,430508,0.6,0.8240000000000001,1,0.0928,-11.852,1,0.0967,124.98700000000001,4
76M3CpU4603Wnhx70fKs3b,Ever - Original Mix,Audio Werner,minimal_deeptech,0.0008730000000000001,0.742,0.261,661083,0.664,0.755,10,0.262,-11.775,0,0.043,125.005,4
2tH2kG8Sqg4N0lZfRYspVM,We Are - Ben Rau Remix,Philipp Lichtblau,minimal_deeptech,0.0131,0.8109999999999999,0.35,440315,0.7559999999999999,0.919,2,0.17800000000000002,-9.324,1,0.0935,124.978,4
6n4pu5OZstVVqAbkAevupL,Roar,iO (Mulen),minimal_deeptech,0.00232,0.862,0.57,422523,0.894,0.634,1,0.0807,-7.379,1,0.0474,123.01299999999999,4
7r4lKtN0gXblXGc0h8ilBU,Flexin - Original Mix,Enzo Siragusa,minimal_deeptech,0.000297,0.799,0.433,431685,0.6829999999999999,0.929,11,0.0997,-11.933,0,0.126,124.99,4
1zLTeIJW4KSF0ioQxnMhAj,"Quattro, pt. 1",Varhat,minimal_deeptech,0.000162,0.804,0.16,495360,0.7190000000000001,0.93,6,0.0566,-10.61,1,0.0656,124.985,4
3ibwCcfLMHbHPEfZUoGT2W,"Quattro, pt. 2",Varhat,minimal_deeptech,3.84e-05,0.8079999999999999,0.0884,525714,0.49700000000000005,0.848,7,0.057,-8.119,1,0.0742,126.009,4
7B5LfiBtD1ND0DzBnARj9v,Anthem,Varhat,minimal_deeptech,0.00349,0.795,0.8859999999999999,419556,0.7340000000000001,0.905,4,0.0939,-13.328,0,0.083,135.007,4
0TPoK7IlxyZZ4qJnPIijTm,Ad Astra,Ben Rau,minimal_deeptech,0.000364,0.807,0.42200000000000004,489500,0.708,0.89,9,0.319,-8.361,1,0.0788,126.021,4
6BFrb4WhyAddeWX65jjol4,Avocado - (Original Mix),Microlab,minimal_deeptech,0.004229999999999999,0.8059999999999999,0.325,498070,0.5539999999999999,0.9109999999999999,1,0.115,-10.467,1,0.0547,124.029,4
31LisiPy2V47PBFiiRbnBg,Kraut,Jichael Mackson,minimal_deeptech,0.0101,0.8059999999999999,0.39,421848,0.6679999999999999,0.948,7,0.0732,-10.421,1,0.0577,123.038,4
6KMOHL0EvumhNk4FghOieq,Sigh Of Relief - Original,Brett Johnson,minimal_deeptech,0.00011599999999999999,0.75,0.249,586000,0.516,0.927,7,0.0419,-12.152999999999999,1,0.0571,126.008,4
3FIPf6MKi2EwpMrkg5resM,Right Hook - Original Mix,Archie Hamilton,minimal_deeptech,0.0172,0.802,0.7240000000000001,466737,0.6809999999999999,0.855,5,0.0824,-10.453,1,0.0679,125.90100000000001,4
