,id,name,artist,genre,acousticness,danceability,valence,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature
301,5Hyp35cZtdi4vudZmsG47U,Pentatonic,Alias,techno,3.41e-05,0.8,0.0745,350902,0.949,0.946,8,0.0927,-7.886,0,0.047,127.013,4
302,6C7nCIdJvRK6Qmedd2CRsf,The Truth,Alias,techno,2.86e-05,0.77,0.328,381260,0.852,0.816,6,0.0499,-5.459,0,0.0606,128.014,4
303,2wz8jNEq7196Oijv4CtgOu,Dream Taker,Alias,techno,0.0672,0.752,0.0362,348098,0.947,0.901,6,0.111,-9.007,1,0.0733,126.01,4
304,44h0Gpq8f9RI4ilrxyVOzt,September,Ramiro Lopez,techno,0.000185,0.695,0.101,445170,0.794,0.923,1,0.058,-7.122,1,0.0393,126.002,4
305,16un6Uw6x7VHPCl5LE5U7u,Loving You,Ramiro Lopez,techno,0.00189,0.723,0.0389,451998,0.699,0.776,6,0.232,-9.745,0,0.0507,126.015,3
306,2e1YSd6pvEUi9eMpBmgIg7,Come Closer,Ramiro Lopez,techno,0.00116,0.675,0.145,460000,0.681,0.799,0,0.114,-10.537,1,0.0563,126.002,4
307,2z4myt7BuWGH8DJsFbu8vP,Pretending,Ramiro Lopez,techno,0.0144,0.693,0.0356,464263,0.718,0.895,1,0.0767,-8.881,1,0.038,126.001,4
308,5aY4azK1OWHKP4z2v8WQkU,Brian's Proper Dun One,Alan Fitzpatrick,techno,0.00409,0.761,0.0439,429321,0.965,0.875,1,0.11,-7.994,1,0.0686,125.998,4
309,2nTyB8HKv6XNyPiUz2oCqO,Wait a Second,Alan Fitzpatrick,techno,0.00318,0.769,0.194,399686,0.836,0.351,5,0.111,-6.55,1,0.141,126.006,4
310,6WzhVtTEOb6o74UjeiyKqc,"Trance, Init?",Alan Fitzpatrick,techno,0.00103,0.665,0.0375,399049,0.937,0.918,1,0.12,-7.912,0,0.0455,126.001,4
311,3nm5uNkGvqDzKZJrCWuTjh,Walking Shadow,Vinicius Honorio,techno,0.015,0.703,0.292,526953,0.805,0.919,11,0.34,-6.946,0,0.133,126.006,4
312,57ROlink1EyDzzUoO5Vnm0,Through the Darkness,Vinicius Honorio,techno,0.000419,0.687,0.198,453350,0.666,0.919,1,0.692,-6.516,1,0.0309,126.012,4
313,60Nbf3593Ny9TcLz3bMAoD,Desolate,Vinicius Honorio,techno,0.000509,0.704,0.0346,462717,0.682,0.884,9,0.125,-7.224,0,0.041,126.006,4
314,2xsqNQNcoGY3j5kY56FuHu,Out for Blood,Vinicius Honorio,techno,0.00227,0.626,0.515,385920,0.924,0.713,5,0.113,-6.35,0,0.0749,124.998,4
315,0OUU3JfuXy4bU18ROT5AED,Capsule,Adam Beyer,techno,0.000399,0.8,0.505,416693,0.722,0.902,1,0.101,-7.854,0,0.0861,127.003,4
316,60uf1maGeSPYxevT53w534,In Love,Adam Beyer,techno,9.03e-05,0.774,0.068,541429,0.686,0.882,8,0.0902,-6.763,1,0.067,126.026,4
317,4TRsYNLesIsKcsY8fUEnvi,Atmosfear,Adam Beyer,techno,0.00157,0.8,0.155,408116,0.863,0.9,1,0.0773,-7.198,1,0.0569,124.007,4
318,17UV3ByF3BqbH6LZIqs33p,We Are E,Adam Beyer,techno,0.00154,0.803,0.409,482419,0.645,0.847,7,0.0996,-8.949,1,0.0808,123.991,4
319,7Bc2SFowNs7ItyVTOu15Ix,Escalate,Layton Giordani,techno,0.804,0.462,0.0336,173128,0.118,0.92,4,0.103,-17.546,1,0.0406,124.986,4
320,4WjZgJoN48Luzwd0NYvaL5,Where It Begins,Layton Giordani,techno,0.000105,0.832,0.183,422789,0.844,0.902,1,0.0657,-5.879,1,0.0474,124.997,4
321,6Msl5R1wMp88THRRfSpZnN,Turn It Around,Layton Giordani,techno,0.00019,0.74,0.193,491892,0.626,0.871,1,0.0669,-9.386,1,0.0629,125.997,4
322,6LSnZasvLfP7uYGYRvsWO4,Supernova,Layton Giordani,techno,0.000239,0.798,0.119,416845,0.866,0.9,7,0.0955,-8.795,1,0.0492,125.007,4
323,1NVUm3wrOHIBlfXUeIgfjJ,Fire Eyes,Layton Giordani,techno,0.00172,0.806,0.0826,418331,0.872,0.914,0,0.0599,-5.027,1,0.0498,124.994,4
324,7E8bMHbummq03raPd6tnmb,Silver Shadows,Layton Giordani,techno,0.00016,0.781,0.384,470343,0.841,0.847,6,0.0656,-8.563,1,0.0547,128.004,4
325,160m1M7JjdNkL5wVcvTw82,Sometimes,Layton Giordani,techno,0.000806,0.806,0.328,406442,0.966,0.899,11,0.0411,-5.913,0,0.0437,124.998,4
326,5ghF2BD6R1V4Oyrqi6OtYS,Euphoria,Layton Giordani,techno,0.00205,0.802,0.568,401241,0.796,0.851,9,0.061,-8.909,1,0.0665,125.0,4
327,1ONqWytBVUJuYRMoxaVbRQ,Dragon Fly,Layton Giordani,techno,8.63e-05,0.789,0.734,433191,0.962,0.898,8,0.686,-6.849,1,0.0418,124.999,4
328,3ICokJKubfqOhLlqdsHKR5,Tigerlilly,Layton Giordani,techno,0.00399,0.802,0.133,440622,0.79,0.878,7,0.0885,-6.452,1,0.044,124.99,4
329,1jkfW6ZrEK5cBOE7OS9gv2,Good Violence,Layton Giordani,techno,1.05e-05,0.773,0.221,476288,0.89,0.903,9,0.0879,-6.541,0,0.039,125.001,4
330,6rcQw6AZFS9ruCa1uE3bJL,Where It Begins - Outro,Layton Giordani,techno,0.0216,0.629,0.0593,249661,0.613,0.914,1,0.157,-12.586,1,0.214,200.019,4
331,3gHUilK7W6gGcmRYJUJWdp,System,Timmo,techno,0.000754,0.615,0.107,389885,0.886,0.94,10,0.0899,-7.105,0,0.0372,124.996,4
332,5UHYk6RaVlqgfk5HMznR0f,Pluto,Adam Beyer,techno,0.0681,0.727,0.257,464431,0.94,0.86,11,0.115,-8.312,0,0.0535,124.996,4
333,6vXXY3GHT44ZJX8c4HN4Wu,Times,Ilario Alicante,techno,0.0432,0.748,0.137,361214,0.768,0.91,7,0.105,-7.338,1,0.0365,125.999,4
334,1FKjMLIiICZKea6zRU7qCO,Awakened,Ilario Alicante,techno,0.0194,0.801,0.213,430742,0.896,0.901,7,0.155,-6.888,1,0.0563,126.99,4
335,1zwpYTmNnl7jYWO7SsNGCy,Sense,Ilario Alicante,techno,0.00278,0.764,0.566,484910,0.923,0.911,1,0.124,-6.849,1,0.052,128.011,4
336,5KrS22ItdH5sKSQiS1w7b4,Apogeo,Ilario Alicante,techno,0.101,0.604,0.441,417078,0.912,0.929,11,0.111,-6.55,0,0.102,125.996,4
337,1wjqeEcXApHk6HhkKkSvzJ,Intensify,Timmo,techno,0.000312,0.732,0.143,434250,0.932,0.929,9,0.0988,-6.585,1,0.0434,125.001,4
338,2FSU8ilNZl3ED9j5jkPZ3w,The Maze,Timmo,techno,0.00217,0.67,0.24,430481,0.958,0.905,1,0.082,-7.761,1,0.0475,126.01,4
339,0ELcKX7NSi9gaH1f91ndOC,Together,Timmo,techno,0.00015,0.725,0.277,366666,0.95,0.606,1,0.1,-6.402,1,0.0498,126.006,4
340,6EsnwjkkmU1vVXnvlD1Q7w,Rolling,Julian Jeweil,techno,0.00179,0.786,0.0396,418560,0.948,0.895,1,0.109,-7.677,1,0.0876,125.0,4
341,4akREaR0fzZso8pHluNH8B,Venice,Julian Jeweil,techno,0.000355,0.777,0.594,373333,0.865,0.881,1,0.114,-5.075,1,0.0667,125.996,4
342,52uljOOyGpM2wBQEKcJTox,Blue,Julian Jeweil,techno,0.00068,0.801,0.0328,417637,0.976,0.928,2,0.111,-8.165,1,0.0477,127.014,4
343,3SnVNjKJ2wqKVE00707UYG,Traffic,Julian Jeweil,techno,0.000334,0.785,0.0383,380160,0.937,0.898,7,0.292,-7.006,1,0.0526,125.001,4
344,68xc296PrZn6RHfV69LRh8,Going Down,Adam Beyer,techno,0.000448,0.864,0.774,416546,0.653,0.838,6,0.102,-9.432,0,0.0544,125.021,4
345,2W28lxijXzprqA6zvt4Xu0,Future,Adam Beyer,techno,0.00173,0.818,0.345,450800,0.622,0.854,1,0.0611,-8.654,0,0.0702,125.994,4
346,319pimLU5j2eCsC2tSQCcX,Chemistry,Pig&Dan,techno,0.00179,0.596,0.0896,495726,0.776,0.917,6,0.0913,-10.729,1,0.135,247.955,4
347,6Nj9NIwyMKuj7xAI0v5ElP,Ukraine,Pig&Dan,techno,1.76e-05,0.801,0.0389,444285,0.648,0.898,6,0.0884,-8.698,1,0.054,125.998,4
348,0LSzbYV1JKVDVOvcCmafoL,Devotion,Pig&Dan,techno,0.000105,0.716,0.034,487857,0.826,0.866,4,0.0796,-6.637,0,0.0741,126.037,4
349,1BntWmKokYMMREPK0lqtp7,Porcelain - Luca Agnelli Remix,Moby,techno,0.00861,0.711,0.285,471996,0.675,0.821,6,0.109,-9.904,0,0.0835,126.998,4
350,20qwUWcOftbnnSEXxr1cVZ,Go - Bart Skils Remix,Moby,techno,0.00165,0.635,0.0788,551708,0.806,0.942,11,0.0966,-8.623,0,0.0407,126.007,4
351,0EdB5HMwb1KBk4NGqpP6rM,Why Does My Heart Feel so Bad - Enrico Sangiuliano Remix,Moby,techno,0.000372,0.765,0.0812,434687,0.733,0.589,7,0.0951,-7.113,1,0.0527,124.996,4
352,7LF9Snih0ILJX3KTpfhyix,Porcelain - Alan Fitzpatrick's Late Night Dub,Moby,techno,0.0184,0.736,0.0621,481936,0.655,0.914,11,0.117,-9.812,0,0.0467,124.001,4
353,0NHgBjHN9NJ0MF28GNvagV,Go - Tiger Stripes White Tail Remix,Moby,techno,0.000385,0.782,0.49,428976,0.697,0.921,1,0.257,-6.768,1,0.0675,127.012,4
354,7aNymd76qYe8jQMRzXLGbD,Natural Blues - Dense & Pika Remix,Moby,techno,0.0123,0.901,0.349,430427,0.624,0.703,7,0.0769,-7.969,1,0.111,126.011,4
355,2Chw1XEtYYrb2GqR3C1LdW,Go - Manic Brothers Remix,Moby,techno,0.000172,0.743,0.0343,547500,0.702,0.91,11,0.634,-7.601,0,0.0322,128.001,4
356,3Eznjlk2zQPFvW8mBKLyrZ,Natural Blues - Marco Faraone's Whitelandvox Remix,Moby,techno,0.118,0.616,0.388,438958,0.828,0.858,11,0.112,-9.192,0,0.053,128.004,4
357,7GXvT6FtvFcbuyM9vAF5f7,Go - Tiger Stripes Black Lodge Remix,Moby,techno,0.00666,0.935,0.564,442381,0.553,0.896,1,0.122,-10.263,1,0.0623,126.014,4
358,21pNFQAx9t6ZuPVTSsrpb5,Get Enough,Kaiserdisco,techno,2.6e-06,0.803,0.207,442205,0.935,0.962,7,0.0865,-8.667,1,0.0589,127.002,4
359,6mQ1fyZ2BoP5U0s8DNFky1,Toleranz,Kaiserdisco,techno,0.0045,0.769,0.194,436992,0.926,0.934,10,0.0936,-7.053,0,0.0449,128.024,4
360,45rmMcptjNYFAsdEVhM1Cf,Cobra,Kaiserdisco,techno,0.0011,0.78,0.0767,450117,0.895,0.773,11,0.565,-7.968,0,0.154,127.985,4
361,0GyU6duUfzeXXoenTEN2IX,Sq80 - Pleasurekraft Remix,Kaiserdisco,techno,0.00755,0.713,0.0483,493440,0.798,0.736,2,0.112,-9.105,1,0.0627,124.991,4
362,1wkDPTi5PdTMx9kZEy0oQ3,The Beat,Sam Paganini,techno,0.00877,0.7,0.0386,469603,0.817,0.921,7,0.0924,-10.042,1,0.0471,128.019,4
363,6KGiYxpD3xFu8s5qL0GaWR,Surrender,Sam Paganini,techno,5.35e-05,0.703,0.153,364293,0.748,0.868,11,0.11,-10.798,0,0.0425,127.0,4
364,1lLIWcqVhEBCHHGyv33mcf,Mega,Sam Paganini,techno,0.0189,0.795,0.0765,352473,0.675,0.881,8,0.113,-12.038,1,0.0975,127.997,4
365,6Yy7ZIlgX4asJ4E7avMIOV,Flow,Sam Paganini,techno,0.000106,0.81,0.0458,370045,0.96,0.947,1,0.0814,-7.178,1,0.052,124.998,4
366,04sr1cHSpyF80EvjyWQj2O,The Beat - Vocal Tool,Sam Paganini,techno,0.959,0.593,0.365,183882,0.0484,0.071,2,0.112,-15.862,1,0.266,170.308,5
367,1nccHPKqdsUSDbK2dY5XHs,Clap Your Hands,Coyu,techno,0.000862,0.671,0.07,524438,0.874,0.426,3,0.0636,-6.698,1,0.0484,124.995,4
368,4cTW1QdgCJiqE1Pvreb80L,Moon Rocks,Enrico Sangiuliano,techno,0.0016,0.788,0.439,453120,0.625,0.905,1,0.299,-6.428,1,0.0375,125.012,4
369,17oIHgjaQnRDQY0hhqmY3V,Ghettoblaster,Enrico Sangiuliano,techno,0.00457,0.703,0.166,408960,0.716,0.899,1,0.653,-6.244,1,0.0524,125.006,4
370,1oR8CYfBOah4hXUoMwabwD,Dutch Kiss - Straight Mix,Enrico Sangiuliano,techno,0.133,0.805,0.249,468480,0.877,0.892,7,0.629,-6.714,1,0.0738,125.001,4
371,3ligzHG7fpH0L4PozF9HYe,Dutch Kiss - Inner Mix,Enrico Sangiuliano,techno,0.21,0.776,0.109,472320,0.718,0.91,5,0.297,-10.159,1,0.0638,124.991,4
372,6HAfJv4RXu867vsh3j2Gsd,Rimson,Joel Mull,techno,3.41e-05,0.696,0.225,481378,0.908,0.902,10,0.073,-6.707,0,0.0409,126.003,4
373,3qlqOC1wdhmSSiY5gdG3dh,Second Coming,Petter B,techno,0.0548,0.761,0.157,372820,0.88,0.851,1,0.363,-9.777,0,0.0677,128.01,4
374,4cCeQKoR4TtNA5S2k5YmOq,Different Directions,Manic Brothers,techno,0.000559,0.622,0.106,510112,0.865,0.882,1,0.1,-8.536,1,0.0465,127.994,4
375,3EMiVlhvybVHonJ3stmSi4,Start of Madness,Enrico Sangiuliano,techno,0.0116,0.598,0.207,437880,0.681,0.895,11,0.104,-7.273,0,0.26,125.009,4
376,3ha94DdD3Au4rzx9aFBkhS,Phoenix,Luca Agnelli,techno,0.00163,0.627,0.144,481993,0.886,0.872,6,0.111,-9.95,0,0.0394,128.007,3
377,37zjdCAysmcd2cEU7FrWMz,A Feeling,Tiger Stripes,techno,8.99e-05,0.77,0.0841,393912,0.858,0.877,4,0.108,-6.392,0,0.0424,127.011,4
378,616C5fpmXcE95gEbfMBfq3,Horizon,Jay Lumen,techno,0.000863,0.714,0.342,492000,0.773,0.867,0,0.443,-8.665,0,0.0495,127.0,4
379,69ltLcch2jgyDQHdNXNVTA,Terra Firma,Alan Fitzpatrick,techno,0.00146,0.687,0.326,505247,0.877,0.862,7,0.109,-6.302,1,0.0775,125.984,4
380,7rP9ktkUzULgvjQwqPSPHH,Maximaal,Secret Cinema,techno,7.49e-05,0.654,0.0761,525273,0.732,0.907,7,0.449,-8.194,1,0.0459,128.011,4
381,5rdHgq2t4TDQNlX0i2nhsZ,Din,Juan Sanchez,techno,0.000181,0.631,0.0337,363281,0.938,0.908,10,0.106,-10.349,0,0.0403,128.02,4
382,5MUXYowSFEP2gaBfkg8Bvj,Dopefiend,Pleasurekraft,techno,0.00609,0.792,0.643,394884,0.714,0.0828,4,0.0904,-9.492,1,0.0527,123.002,4
383,4b7qHjTUwT752wMn6BCxVK,Nine of You,Adam Beyer,techno,0.000768,0.798,0.0685,398229,0.88,0.927,11,0.107,-6.626,1,0.0445,125.992,4
384,43y53YIcG2H5bsDCP3JZfq,Voodoo Child,Bart Skils,techno,0.0204,0.78,0.0521,527262,0.945,0.836,9,0.129,-8.42,1,0.0524,126.006,4
385,2WE4SQq19rhI9tuFFEGjrg,Bonkers,Kaiserdisco,techno,0.00181,0.782,0.0395,379961,0.839,0.928,1,0.124,-7.906,1,0.0618,127.006,4
386,754H6MViK7nJLt7h8q5EDX,Eternity,Kevin de Vries,techno,0.149,0.61,0.119,447110,0.737,0.929,1,0.108,-9.361,0,0.0534,127.998,4
387,5HNyjQl1YI2mLbX46rLJme,Rivington,Layton Giordani,techno,0.00688,0.805,0.402,440119,0.934,0.921,6,0.0551,-7.067,0,0.0341,126.004,4
388,1983K4jt2nVLGp6ubWT20H,Miss You - Truncate Remix,Dustin Zahn,techno,0.131,0.759,0.0707,287739,0.592,0.931,7,0.111,-12.083,1,0.049,128.006,4
389,16SqM57ZQvkPfER6ZaLIwr,Crucible,Ian O'Donovan,techno,0.000477,0.639,0.238,520545,0.906,0.914,10,0.109,-8.167,0,0.0414,126.002,4
390,7kV5w8oZ7tLYy2IvypRcMk,Masters of Nothing,The Junkies,techno,0.0889,0.856,0.119,443703,0.906,0.921,0,0.0819,-7.254,1,0.141,126.011,4
391,6Q4c5zvsLosD82UkVorlAX,Sky Jacket,Alan Fitzpatrick,techno,0.000227,0.697,0.0822,372600,0.791,0.904,7,0.109,-9.513,1,0.0411,125.005,4
392,0FhmRrKPzvnSPUh3iXCl7C,With You,Timmo,techno,0.0259,0.77,0.0381,413457,0.867,0.917,1,0.107,-8.243,1,0.0532,126.012,4
393,3EaA2dxCSYp0YpvSJzB61R,Revolution,Boxia,techno,0.000173,0.78,0.587,401370,0.717,0.758,11,0.0936,-8.375,0,0.244,124.972,4
394,7qwiCTvAazPz8qQy7lDbpu,She Is a Player - Break D Beat Mix,Marco Bailey,techno,0.0807,0.624,0.477,388915,0.848,0.859,9,0.0859,-7.5,0,0.0544,128.001,4
395,2Jrw3qtK2QrDj4eZa1wtls,Force Majeure,Christian Smith,techno,0.000445,0.754,0.123,432011,0.921,0.841,4,0.108,-7.036,0,0.0631,124.992,4
396,675EdRs4QaZXU9tj6Ztat5,Bells of Odin,Christian Smith,techno,5.7e-06,0.618,0.236,402871,0.787,0.884,1,0.117,-7.527,1,0.0425,126.017,4
397,0Zkszq5L3ygaCLQxWtbVql,Release,Christian Smith,techno,0.00708,0.784,0.0371,433564,0.511,0.914,2,0.112,-10.638,0,0.0971,125.022,4
398,2vch7KjIypwf2kbJR7W8H9,Mexico,Pig&Dan,techno,0.00155,0.608,0.272,517619,0.678,0.874,6,0.0878,-9.612,0,0.0584,125.999,3
399,0Upf3C874rkSN4JtqDwQEX,Chez Dre,Pig&Dan,techno,0.000526,0.798,0.0509,463573,0.586,0.899,1,0.0876,-9.333,1,0.053,126.0,4
400,1CSq7SyMjMU1cdgzv4obJ8,The Licker,Pig&Dan,techno,1.45e-05,0.711,0.233,411905,0.958,0.908,10,0.112,-8.704,0,0.0418,126.009,4
401,4F9hACKtdXn0nCyslYYoXd,Point Blank,Pig&Dan,techno,0.00202,0.809,0.228,435714,0.642,0.923,7,0.259,-9.028,1,0.0773,125.007,4
402,7xibXjF2aHP61gDCdgoUHW,K377 Unfriended,dubspeeka,techno,0.00275,0.679,0.181,502460,0.782,0.927,11,0.607,-8.491,1,0.042,125.012,4
403,4N1cVtvG4FKss85uUnJfch,K368 Unfriended,dubspeeka,techno,0.177,0.752,0.0315,457143,0.922,0.892,10,0.101,-7.099,0,0.0709,126.004,4
404,0Y89MCcgQdG9ju0VBRQrNm,K375 Unfriended,dubspeeka,techno,0.0168,0.734,0.0654,505760,0.844,0.936,4,0.0977,-9.078,0,0.0612,125.006,4
405,2D2tnti39WcWL03P8TAT76,K354 Unfriended,dubspeeka,techno,0.0054,0.803,0.356,491429,0.718,0.786,7,0.11,-7.38,1,0.0469,126.016,4
406,74mHlDkpuaSDyAS09jl0mC,Edging Forward,Dense & Pika,techno,0.00381,0.745,0.0531,417689,0.933,0.882,9,0.129,-8.43,1,0.0764,126.999,4
407,423FglAU16uhY4ZT2RCWjv,Calf,Dense & Pika,techno,0.0521,0.807,0.564,449338,0.509,0.486,6,0.0988,-9.489,0,0.0471,123.98,4
408,46FlWrLwmHLXt7EWbVfZ0B,Crown,Dense & Pika,techno,0.0115,0.825,0.713,408255,0.909,0.859,4,0.0997,-8.643,1,0.0649,126.987,4
409,24iD1jZzSEYxpJaQ0FnrX9,Drag 'n' Drop,Dense & Pika,techno,0.00166,0.828,0.386,369979,0.681,0.784,6,0.0964,-9.13,0,0.12,126.996,4
410,1eHvhpq8HREEYCeS1EMWQp,Climax,Marco Faraone,techno,0.00143,0.707,0.267,488819,0.77,0.87,5,0.109,-9.369,0,0.0494,126.993,4
411,46Q9Dq7shVWKjBFyZShtNQ,Boost,Marco Faraone,techno,0.00759,0.734,0.437,422330,0.887,0.953,1,0.113,-7.807,1,0.0601,128.008,4
412,63cBEDcfRfj2cKHY2MYnVJ,Spectre,Marco Faraone,techno,0.000108,0.747,0.279,455859,0.803,0.916,9,0.116,-10.598,1,0.0445,128.012,4
413,0oIOIgjbYmcnta8IY6QxAW,Over the Clouds,Marco Faraone,techno,0.000189,0.576,0.04,449524,0.736,0.959,1,0.109,-10.312,1,0.0375,126.017,4
414,0DmY0HZHtIjAS4vzHjUA89,Black Vans,Bart Skils,techno,0.0148,0.804,0.108,472911,0.782,0.96,4,0.113,-9.218,1,0.0695,126.011,4
415,2rlzmnH0gQSBeyWqFoGedO,Fifth Gear,Bart Skils,techno,1.23e-05,0.694,0.113,442999,0.926,0.85,4,0.121,-10.602,1,0.0291,125.998,4
416,3VQWWyfU3j31BKMddsorSq,Starfighter,Bart Skils,techno,0.00116,0.708,0.0374,534174,0.537,0.945,6,0.111,-11.606,0,0.0534,125.989,4
417,43MdLmpRUPX4orlyGAFVEJ,Rising Sun,Bart Skils,techno,0.00885,0.806,0.644,473890,0.966,0.939,7,0.111,-7.721,1,0.0404,126.0,4
418,2V63Rpudto02VOyQs6swgm,Eternia,Alan Fitzpatrick,techno,0.000933,0.639,0.326,415294,0.878,0.94,7,0.0625,-6.499,1,0.0566,125.995,4
419,5Lvnth3maNtnNPC07rXBp3,Dee Pawa,Pirupa,techno,0.0146,0.754,0.603,439512,0.926,0.905,6,0.0776,-7.868,0,0.0571,123.005,4
420,46O3zlV9t17HyuCSmvyknl,The Mad Drummer,Harvey McKay,techno,0.000729,0.726,0.278,359486,0.74,0.949,1,0.112,-10.003,1,0.0509,127.0,4
421,733OMaJFHVqYp93Cg88iVF,Temporary,Ilario Alicante,techno,0.0088,0.749,0.517,420000,0.809,0.811,10,0.112,-8.772,0,0.0752,128.002,4
422,3ko1FF8lPQLrTrHP5D38pK,Born Spark,Dustin Zahn,techno,1.12e-05,0.763,0.101,464762,0.682,0.694,11,0.123,-8.883,1,0.0629,126.01,4
423,0dsmWjbbG9xROMnlcVuFk0,Own,Nicole Moudaber,techno,0.00108,0.803,0.189,542857,0.843,0.924,6,0.11,-9.236,0,0.0905,126.015,4
424,3VhjLMgGjaIlQykzr366A6,Exodus,Mark Reeve,techno,0.000237,0.773,0.501,472381,0.764,0.853,7,0.11,-9.36,1,0.0547,125.996,4
425,1UKMrVOsU1hUpLClT8ejE5,BBC,Nick Curly,techno,0.0209,0.807,0.0572,430080,0.723,0.887,9,0.0915,-7.719,1,0.0464,124.974,4
426,3rhdqQckpckyNzJTgc1nr9,K185,dubspeeka,techno,0.000331,0.632,0.11,433920,0.827,0.877,1,0.112,-7.25,1,0.0353,125.003,4
427,4xCCdNQWsVW2kRUS7UwAPN,Run Back,Mark Reeve,techno,0.00048,0.679,0.0355,428548,0.913,0.935,4,0.0318,-7.585,1,0.0438,126.019,4
428,2DOwYKwifPa6ykcff62SVC,Exposure,Mark Reeve,techno,0.000135,0.805,0.617,442540,0.959,0.879,7,0.121,-7.104,1,0.0508,125.995,4
429,5pOtbP00weWKZb2Uelmwnc,Hold Me,Mark Reeve,techno,0.000562,0.789,0.186,459326,0.855,0.888,6,0.103,-6.811,0,0.0505,126.009,4
430,5zbn2fJ03p841nS0baWItd,Can't You See,Mark Reeve,techno,4.45e-05,0.829,0.155,436094,0.749,0.847,6,0.0957,-8.945,0,0.0529,126.012,4
431,675CJOlsv2jPr1wsXcxqa3,Wilford,Roberto Capuano,techno,0.0078,0.704,0.353,468571,0.603,0.886,5,0.109,-8.445,0,0.136,125.998,4
432,2AQBD6oNifMQdITdAslfbq,Mirror,Roberto Capuano,techno,0.00014,0.701,0.174,466766,0.517,0.853,7,0.277,-6.375,1,0.0755,126.01,4
433,6SiMWFDHdn6Pxez08ZDQk9,Obsessed,Roberto Capuano,techno,0.00055,0.608,0.336,339405,0.846,0.917,8,0.132,-9.134,1,0.0759,125.995,4
434,1wp3PNalDSQsKwqH1on39J,Till Dawn,Roberto Capuano,techno,9.14e-06,0.705,0.704,449524,0.984,0.737,7,0.136,-5.798,1,0.0433,126.011,4
435,7o3zM4hxQcQS6xIptQRh5b,Black Light,Kaiserdisco,techno,0.0075,0.777,0.0429,528120,0.677,0.771,6,0.0938,-9.752,1,0.0427,125.014,4
436,0YcBQW7oBOQALqL1VNXgwM,SQ 80,Kaiserdisco,techno,0.000658,0.84,0.14,451089,0.72,0.888,0,0.0766,-5.82,1,0.073,124.001,4
437,3vJndk19BWH4538xoQDaMl,Manley,Kaiserdisco,techno,0.00815,0.814,0.511,401400,0.854,0.769,11,0.0961,-7.972,0,0.1,124.992,4
438,4VJ81UUUq4Cmd4qzyRx3re,Fratello - Dubfire Remix,Joseph Capriati,techno,0.000932,0.738,0.0881,536095,0.721,0.915,7,0.112,-7.826,1,0.0524,124.004,4
439,1TxBWbAxSnLRqtZDvTl93F,This Then That - Coyu Remix,Joseph Capriati,techno,2.12e-05,0.799,0.37,405590,0.853,0.932,1,0.0561,-9.951,1,0.0508,126.003,4
440,1NRw8YzC52CT95Cr6DAZoQ,Awake - Julian Jeweil Remix,Joseph Capriati,techno,0.00214,0.747,0.237,368640,0.927,0.861,11,0.235,-5.797,0,0.0384,125.024,4
441,28bzllvfpqndbAS0j7ffRZ,Basic Elements - Luigi Madonna Remix,Joseph Capriati,techno,0.0211,0.75,0.121,489040,0.412,0.951,8,0.0907,-9.159,0,0.0447,128.009,4
442,53USMI9Hbtq7SrpZJnlKq6,Holographic,wAFF,techno,0.00265,0.679,0.12,510938,0.706,0.85,7,0.115,-8.696,1,0.0374,127.975,4
443,1ffujipIUDd44frxfAvyaY,VibrationZ,wAFF,techno,0.0298,0.77,0.267,544340,0.757,0.823,4,0.109,-9.539,0,0.0379,127.002,4
444,1aKGDLsnHOPG7WuZSUKmnb,Syncronistic,wAFF,techno,0.00412,0.736,0.221,579048,0.85,0.841,4,0.111,-8.054,1,0.0482,125.994,4
445,1Dw8ldsx4igqrKcDBVIjBu,Le Ly Land,Luigi Madonna,techno,0.00672,0.787,0.0551,431250,0.822,0.913,11,0.111,-9.251,1,0.0996,127.955,4
446,67SjwzIEgaVNGUtJrvvpYD,Trust Me,Luigi Madonna,techno,0.00809,0.888,0.218,464762,0.677,0.865,2,0.101,-7.282,1,0.118,126.005,4
447,3O9T69JDeaqZrrWvS7zL8l,Spacecode,Luigi Madonna,techno,0.00843,0.77,0.319,439500,0.759,0.892,2,0.117,-7.382,1,0.0414,124.003,4
448,4WeUal9kZ07goTsf8EtUb8,Dirty Games,Luigi Madonna,techno,0.000878,0.779,0.372,432756,0.804,0.902,10,0.0915,-9.879,0,0.068,127.003,4
449,6ICwaiqpAbZWsAYUMTf41B,Red Mist,Jel Ford,techno,0.00475,0.771,0.195,396430,0.881,0.927,11,0.109,-7.547,0,0.0534,126.994,4
450,5Fd95tZZ2maLNyyVLg8HVY,Overcast,Jel Ford,techno,0.00061,0.705,0.113,417650,0.917,0.904,7,0.0963,-5.918,1,0.0555,126.002,4
451,6oyHoHSKqL3xjjLlSvABoD,Ode to Basement,Jel Ford,techno,0.000104,0.825,0.904,413363,0.918,0.925,8,0.0624,-4.463,0,0.0725,125.996,4
452,3PfND1ABjvAAeK4pGMbzdK,Love Siren,Alan Fitzpatrick,techno,9.84e-05,0.737,0.238,398240,0.873,0.91,7,0.108,-6.327,1,0.04,125.994,4
453,5oPxB39cGr0cn2GjSzrSt2,U Said U,Alan Fitzpatrick,techno,0.0241,0.68,0.311,395775,0.651,0.922,10,0.114,-9.841,0,0.0525,126.988,4
