,id,name,artist,genre,acousticness,danceability,valence,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature
144,2W1c6SMZlVMsBZpQ7iYIKe,Hound,Adriatique,proghouse_melodic,0.0137,0.688,0.0679,395959,0.962,0.93,1,0.114,-10.894,0,0.0459,122.001,4
145,6qbPbq9VIeJAZtjrnBQN1V,Last Promises,Adamant,proghouse_melodic,0.0147,0.729,0.289,379355,0.489,0.903,0,0.0949,-10.761,1,0.0511,124.013,4
146,7txNZAjrgrt9ogQSXJW0Sb,Trust My Eyes,Mind Against,proghouse_melodic,0.00945,0.71,0.323,476160,0.493,0.757,7,0.0831,-9.606,1,0.0689,125.001,3
147,0SDexja2ROnkduvrrzv9Mu,Amor,Colyn,proghouse_melodic,0.00903,0.787,0.161,514765,0.433,0.876,7,0.0849,-14.136,1,0.0558,124.013,4
148,7Bc5rDpxUbwgB4vZ22x17r,Discovery,Woo York,proghouse_melodic,0.0869,0.641,0.0376,393785,0.629,0.754,5,0.147,-9.859,0,0.0421,125.987,4
149,1i2FEnJcvXm5Se9gb6q3Hx,Arteon (Dealing With God),Ae:ther,proghouse_melodic,0.225,0.742,0.0393,412564,0.559,0.887,5,0.135,-11.969,0,0.0503,123.009,4
150,0eXxJzIXUck6U3jFTFqP5Q,Spectral,ANNA,proghouse_melodic,0.0132,0.659,0.237,350942,0.816,0.932,10,0.11,-10.309,0,0.0488,128.002,4
151,1fUZTxtVAQq8jpd8p02RKk,Element,ARTBAT,proghouse_melodic,0.0353,0.647,0.0397,444878,0.502,0.895,2,0.612,-8.169,1,0.0386,122.994,4
152,1DFCY0GXE4pl42BvMlqcQa,Farewell,Mathame,proghouse_melodic,0.0266,0.697,0.0743,485834,0.662,0.798,5,0.128,-10.05,0,0.0436,129.009,3
153,3Cp8sCZjh96MOzBy9HSqpJ,Superia,Agents Of Time,proghouse_melodic,0.0105,0.608,0.176,407798,0.576,0.835,5,0.163,-11.334,0,0.0311,123.984,4
154,4Uv7BqWnnEZXqCoJuNL35q,Weakness Pays,Vaal,proghouse_melodic,0.00198,0.54,0.279,322490,0.78,0.914,1,0.111,-7.493,1,0.0291,117.985,4
155,5m2GDEZmGZErpMZ3sGxvoX,Lost In Fades,Innellea,proghouse_melodic,0.0893,0.773,0.438,338269,0.381,0.657,0,0.109,-12.31,1,0.0385,117.998,4
156,77hkwtbbh3pGuNFkXwfVkB,The Last Glow,Fideles,proghouse_melodic,0.0269,0.74,0.0319,410634,0.722,0.882,11,0.706,-11.115,0,0.043,124.043,4
157,120dAD0j3Qdu6r7ykSqAXB,Phoenix,Kevin de Vries,proghouse_melodic,0.121,0.689,0.114,400476,0.515,0.809,5,0.111,-9.323,1,0.0711,125.006,4
158,3NYF2Wsb6amcyrda9eOesn,Eden,Coeus,proghouse_melodic,0.00206,0.799,0.26,410498,0.864,0.89,9,0.098,-10.475,1,0.0458,121.997,4
159,3ddhNzVl5YRLaMjfsq7PIE,Lem,Lyke,proghouse_melodic,0.00574,0.818,0.0328,323121,0.443,0.829,5,0.087,-12.719,0,0.0533,125.044,3
160,0NFx8SZ1IJhdHHr7nmVXfM,Abetone,Murat Uncuoğlu,proghouse_melodic,0.0127,0.701,0.0369,481136,0.441,0.861,2,0.108,-11.153,1,0.0596,119.986,4
161,37HoR7OQNBaNyVXMjowbyH,Da Levante,Lehar,proghouse_melodic,0.00813,0.684,0.0808,402361,0.875,0.866,7,0.0976,-9.532,1,0.0383,117.007,4
162,5tKyymzkMBRtZeBwiNstTD,Neptune,ENØS,proghouse_melodic,0.00401,0.629,0.0657,381501,0.849,0.857,10,0.0992,-11.31,0,0.0333,126.01,4
163,5DN4n2iVwdVk1GGrwt60AE,Brighten Up Bunny,Rod,proghouse_melodic,0.000921,0.757,0.391,375518,0.735,0.836,9,0.111,-10.998,1,0.0581,127.998,4
164,3uDZPWWoSY8dPSm1qeWJer,Welcome Back Mama,Rod,proghouse_melodic,0.00109,0.779,0.633,305931,0.752,0.892,10,0.111,-11.029,0,0.0624,131.998,4
165,0iKBMWBrhqnZYCtWv0DOMl,Melodi,Rod,proghouse_melodic,0.0186,0.697,0.573,303099,0.593,0.871,1,0.112,-12.39,0,0.0608,127.028,5
166,4jcBUBPHAGCKU71FjaVfoK,Welcome Back Mama - FJAAK Remix,Rod,proghouse_melodic,0.485,0.628,0.527,360760,0.783,0.936,8,0.111,-10.273,0,0.0619,132.011,4
167,0pcFsOq2tH5K0NmbSINzet,Noise,Denis Horvat,proghouse_melodic,0.00503,0.556,0.0394,441499,0.703,0.833,10,0.106,-10.164,0,0.0841,122.982,3
168,3Tw7T1en0fIwM5RzKPVvCi,Miracle Of The Rose,Denis Horvat,proghouse_melodic,0.139,0.806,0.0661,331486,0.401,0.883,1,0.109,-13.321,1,0.0559,123.014,3
169,11BrPvOAiYkziBRFnRJMX4,Divin,Denis Horvat,proghouse_melodic,0.0166,0.799,0.0394,425336,0.661,0.887,2,0.0935,-13.168,1,0.0585,121.992,4
170,7K3crqMjkGbrgodeRRwTP3,Royale - Bonus Track,Denis Horvat,proghouse_melodic,0.034,0.809,0.16,429104,0.512,0.749,6,0.111,-13.177,1,0.0677,120.019,4
171,0so587BGO1K3OU3fMqF25I,Skywalking,Mathame,proghouse_melodic,0.0215,0.683,0.0308,374721,0.824,0.918,8,0.0661,-7.779,1,0.0882,127.411,4
172,00UcM1MkE18GfBns9vkxRm,Departure - Tale Of Us Intro Edit,Mathame,proghouse_melodic,0.155,0.545,0.104,394987,0.711,0.299,11,0.0711,-7.615,0,0.139,124.678,4
173,2gbQR2XJlZy461hu9FOrZL,Heading North,Fideles,proghouse_melodic,0.0012,0.797,0.0375,437653,0.702,0.673,2,0.0951,-9.564,1,0.0521,124.99,4
174,2UCDEXstmpgvf1akDnYRSh,Harmed,Fideles,proghouse_melodic,0.00465,0.804,0.0501,435894,0.779,0.909,0,0.111,-9.117,1,0.054,124.0,4
175,1MBNeVki4hD8QVuxnAInzj,Endless Sacrifice,Fideles,proghouse_melodic,2.14e-05,0.807,0.0344,454827,0.83,0.946,4,0.108,-7.889,0,0.0526,124.004,4
176,3DGG953ZwNEMbyVsl3nMWD,Tynos,Fideles,proghouse_melodic,0.01,0.655,0.0739,397820,0.67,0.752,7,0.0865,-9.837,1,0.0448,123.028,3
177,2Cj8mUKq7MnfkdkiwtQMk8,Vigilans,Innellea,proghouse_melodic,0.0149,0.738,0.224,362453,0.942,0.808,2,0.108,-8.06,1,0.0647,119.982,4
178,4vitPW40SuLVOfLWuvwVFM,Impurity,Innellea,proghouse_melodic,0.00462,0.734,0.0372,398333,0.939,0.827,11,0.0999,-11.015,0,0.0526,122.003,4
179,5W6U6jQ3CNP9evw8j7nTxS,Rhytidome,Innellea,proghouse_melodic,0.00373,0.673,0.152,424101,0.872,0.858,11,0.113,-9.24,1,0.0493,119.985,4
180,24x07NsYBkWQxphdjbvRqj,Weigela,Innellea,proghouse_melodic,0.0109,0.728,0.191,398747,0.7,0.93,7,0.111,-12.272,1,0.0558,122.008,4
181,1NB8HcUSulY9WexgXms8ff,Dream Vision,Agents Of Time,proghouse_melodic,0.00831,0.71,0.255,385000,0.817,0.895,5,0.129,-8.785,0,0.0463,124.997,4
182,0GO2CwvN7MRATQgTf8NSBK,Floating Time,Agents Of Time,proghouse_melodic,0.00764,0.703,0.441,312280,0.908,0.868,8,0.104,-6.223,1,0.0423,124.989,4
183,47daSq9Qjf7PbLxxfJ5eqE,Pro Music,Agents Of Time,proghouse_melodic,0.00146,0.771,0.0784,435467,0.737,0.865,6,0.104,-8.692,0,0.0928,127.993,4
184,76vkLcvHm3K7cnTs2zHqaE,Vapor Floor,Agents Of Time,proghouse_melodic,0.229,0.734,0.0564,388667,0.85,0.563,11,0.12,-9.764,0,0.047,128.983,4
185,6Z5bWSCgfgYc3MjqvFOAeb,Dawning,Adriatique,proghouse_melodic,0.492,0.351,0.0942,242056,0.362,0.846,11,0.126,-10.666,1,0.0448,61.172,4
186,0JOk9J79Sj7qn3GIrNixY1,Awakening Machines,Adriatique,proghouse_melodic,0.000693,0.515,0.367,366944,0.88,0.856,10,0.115,-9.644,0,0.0461,94.999,5
187,3Cl60gu4WlHSnOhBwVr0tg,Random Notes Orchestra,Adriatique,proghouse_melodic,0.00317,0.714,0.0486,414984,0.728,0.899,4,0.0808,-10.06,0,0.0486,121.997,4
188,0zqbmlfewhUnvXdUZ3jVIi,Nude,Adriatique,proghouse_melodic,0.0305,0.6,0.249,218000,0.532,0.0894,3,0.457,-8.627,0,0.0309,136.508,4
189,6BStYTVQ4IrimCVbhRzZ5X,Panchromatic,Adriatique,proghouse_melodic,0.000255,0.672,0.0675,507402,0.871,0.805,11,0.0975,-8.371,0,0.0375,119.999,4
190,0HtpvICdObj4BkgIErXnuW,Tachykardia,Adriatique,proghouse_melodic,0.219,0.496,0.0642,256206,0.64,0.812,5,0.0997,-9.008,0,0.0321,89.994,4
191,0nuPchVmlTFVj6LeqqIDLX,Point Of No Return,Adriatique,proghouse_melodic,0.00978,0.557,0.0303,335199,0.775,0.906,5,0.311,-9.201,0,0.0357,116.002,4
192,2nYhHkWKgJZ0QHzyIDgjEO,Buchla's Dreaming,Adriatique,proghouse_melodic,0.0516,0.661,0.0983,226880,0.656,0.738,0,0.0951,-10.122,1,0.0365,123.008,4
193,2lObMVH9UXvTE9JBfxaI3r,Studies In Dance Theory,Adriatique,proghouse_melodic,0.0585,0.73,0.329,407904,0.674,0.908,2,0.104,-8.168,1,0.0524,123.004,4
194,00Fx3RRfjbl0NdZVUqAY6D,Mystery,Adriatique,proghouse_melodic,0.226,0.526,0.0368,285695,0.515,0.0539,7,0.0944,-8.255,0,0.0298,103.047,4
195,11XF9OLSipjEOa1PMDO6SG,Ultraschall,Adriatique,proghouse_melodic,0.392,0.551,0.148,232748,0.739,0.931,4,0.0947,-10.382,0,0.0438,152.598,4
196,1TgAqIwTCx4mftFIEfnxZV,Ray - Reincarnation,Adriatique,proghouse_melodic,0.162,0.64,0.341,248500,0.532,0.79,9,0.261,-11.455,0,0.0309,123.008,4
197,3jsVgZ4mOG6mQ2VSE2Y9J1,Golden Bird,Adriatique,proghouse_melodic,0.0237,0.724,0.0584,294967,0.493,0.765,1,0.0956,-13.466,1,0.0478,121.982,4
198,4VBdMWl1vxeMX4wwkVPdGM,Aratak,Kevin de Vries,proghouse_melodic,0.117,0.827,0.0524,432961,0.452,0.855,5,0.102,-11.174,1,0.0621,125.005,4
199,2zaAL1DB5RfYLJk4k0dWWa,Sciamachy,Kevin de Vries,proghouse_melodic,0.0281,0.789,0.0997,436213,0.902,0.9,10,0.0975,-11.628,0,0.0731,126.005,4
200,2SDUB73d6VEXIakQG21hKD,Sciamachy - Konstantin Sibold Remix,Kevin de Vries,proghouse_melodic,0.0141,0.8,0.0387,435747,0.874,0.92,1,0.106,-9.099,1,0.042,123.993,4
201,6DuTXPpowLA1vk8fzqaLtB,Nothing Around Us,Mathame,proghouse_melodic,0.00369,0.589,0.309,345600,0.889,0.165,10,0.127,-7.62,0,0.0358,124.988,4
202,1JodrnwZ3jp2lZ99we5TbI,22,Mathame,proghouse_melodic,0.0141,0.864,0.224,378053,0.444,0.862,5,0.0667,-12.561,0,0.11,127.011,4
203,22tFXsl4XmedYLNMU88qlx,Fade In To You,Mathame,proghouse_melodic,0.0327,0.816,0.111,387197,0.437,0.775,6,0.112,-14.903,0,0.139,124.023,4
204,57Yb8B63nwpYp3i1sbE6RA,Endeavour,Ae:ther,proghouse_melodic,0.00444,0.807,0.361,394135,0.711,0.893,10,0.111,-10.243,0,0.0556,123.004,4
205,1Cfvp7vSQTWaGqCGpneYnU,Spectre,Ae:ther,proghouse_melodic,0.00157,0.799,0.319,367760,0.433,0.892,1,0.11,-13.803,0,0.0565,124.006,4
206,5mWIDc1qe2JeFgagKcCwlN,Raven,Ae:ther,proghouse_melodic,0.00954,0.776,0.219,395160,0.656,0.905,8,0.11,-13.004,0,0.0542,122.991,4
207,0uKKDJ3L2ayyhrrhT4iI9v,Nova,Tale Of Us,proghouse_melodic,0.504,0.746,0.069,442525,0.394,0.914,8,0.104,-18.059,1,0.0718,123.001,4
208,1HcsKXJESpP7H6Y79kwOar,Paradigm,Agents Of Time,proghouse_melodic,0.0103,0.8,0.0737,370274,0.725,0.946,8,0.117,-8.645,1,0.0425,124.997,4
209,03o9urCPQZRfDrSu8bDpMt,Motion,Recondite,proghouse_melodic,0.083,0.808,0.193,368111,0.53,0.867,2,0.0758,-15.515,1,0.0598,122.01,4
210,1Gk0rfKm4iL6fFU9t92J4J,Nuits Fauves,Ovend,proghouse_melodic,0.21,0.681,0.221,545173,0.533,0.879,0,0.0825,-11.376,0,0.036,124.002,4
211,1zL5aYXB5G1g4GEvdCMa68,Portal,Mind Against,proghouse_melodic,0.0651,0.659,0.0927,364790,0.623,0.868,1,0.0853,-10.085,1,0.0449,125.022,4
212,5lTHpRkQtd6L7JMYStC7DB,Lotus,Fideles,proghouse_melodic,0.000937,0.788,0.342,432116,0.624,0.831,7,0.134,-13.042,1,0.0381,123.02,4
213,6qRPjoBKe40JPbIastQNP7,Tide Slide,SCB,proghouse_melodic,0.00215,0.644,0.102,481022,0.556,0.917,9,0.0983,-9.592,0,0.0466,126.007,4
214,43oKwzTVah9yN8LV2MDMR8,Quantic,Øostil,proghouse_melodic,0.0387,0.721,0.0354,402007,0.591,0.951,1,0.115,-14.49,1,0.0455,126.009,4
215,0IIIo4fVxdFJUGXRqQFtkF,Universum,Sterac,proghouse_melodic,0.00293,0.803,0.656,371028,0.682,0.939,10,0.11,-13.933,0,0.0654,129.998,4
216,3wsW22MRT3KjLCBNVYdBbE,Phase In,Edit Select,proghouse_melodic,0.408,0.517,0.0764,407658,0.626,0.909,7,0.0714,-16.445,1,0.0515,134.005,3
217,193wklOvnpCUBWcOvUlfWK,Subterrel + Ex Funzione,Luigi Tozzi,proghouse_melodic,0.106,0.543,0.0362,830183,0.564,0.819,10,0.388,-13.315,0,0.0332,126.0,4
218,2p6Ml3eGXmsDt4NRdsTyyo,Cyclone,Konstantin Sibold,proghouse_melodic,0.00118,0.65,0.102,436191,0.723,0.718,11,0.102,-10.072,1,0.0434,126.025,4
219,2j0wLB9JXNyxx3WHH6bWNS,Changing Weather,Hunter/Game,proghouse_melodic,0.524,0.777,0.187,341841,0.433,0.853,10,0.107,-16.41,0,0.0738,123.984,4
220,0AAEzDET0T678jV1wt85Iv,Mágoa,Kevin de Vries,proghouse_melodic,0.00011,0.791,0.132,367378,0.549,0.934,1,0.0806,-11.847,1,0.0792,126.008,4
221,24Y3Pcws3IDc3SPSyh4THO,Ibn Sina,Tone Depth,proghouse_melodic,0.203,0.758,0.101,499512,0.364,0.843,11,0.0932,-13.807,0,0.0668,123.016,4
222,0ybE4PFC5rQaSdu9y2ZtEc,Valvate,Recondite,proghouse_melodic,0.188,0.767,0.0368,333973,0.36,0.91,1,0.117,-16.038,0,0.0484,123.016,4
223,2dDTKI914CYlPdO6UUrESQ,Rainmaker,Recondite,proghouse_melodic,0.0383,0.806,0.0284,398187,0.584,0.955,4,0.111,-20.434,0,0.0651,126.011,4
224,5r9830XnjyvWJ1LL7HkyEl,Saudade,Recondite,proghouse_melodic,0.186,0.869,0.0714,355853,0.406,0.898,4,0.102,-15.804,0,0.104,121.035,4
225,6sOqMsUOWb3Av0E2BVxKsk,Rufus,Recondite,proghouse_melodic,0.0431,0.807,0.281,458667,0.432,0.953,11,0.11,-18.616,0,0.0494,122.005,4
226,4keV7H48VW9PPZorPkmrXQ,Step Back,Recondite,proghouse_melodic,0.0936,0.902,0.137,393640,0.324,0.916,2,0.082,-18.68,1,0.0905,122.004,4
227,51brYcBzBMlvp5q4zRQVA9,Arcane,Recondite,proghouse_melodic,0.153,0.626,0.0268,378667,0.5,0.915,4,0.0932,-16.337,0,0.0326,124.008,4
228,32LPDaqWQ5MoHC1TDP9QuV,Inception,Woo York,proghouse_melodic,0.951,0.237,0.0353,205221,0.134,0.913,3,0.0784,-22.377,1,0.0363,167.164,4
229,4nH5SGXoszXoBbbQpNHOEc,More Than a Feeling,Woo York,proghouse_melodic,0.0687,0.773,0.0836,248458,0.487,0.908,8,0.0861,-13.635,1,0.0732,125.995,4
230,4Z97AwBqidXaeFhphqqZRn,Through Peaks and Valleys,Woo York,proghouse_melodic,0.146,0.834,0.249,339076,0.589,0.854,7,0.164,-13.35,1,0.0916,125.906,4
231,6e5YfURTtRYJH9rBUB24Mp,Burning With You,Woo York,proghouse_melodic,0.146,0.757,0.0795,341693,0.51,0.894,7,0.0988,-15.113,1,0.0614,126.057,4
232,2FyhQvP8k23v99vJGtHM9l,Energy Pulse,Woo York,proghouse_melodic,0.00276,0.805,0.0753,375213,0.703,0.939,10,0.0943,-13.717,0,0.0456,126.006,4
233,1vcdVpSsJjK6U4mIkbtS68,Kadastre,Woo York,proghouse_melodic,0.312,0.775,0.216,402120,0.362,0.841,4,0.113,-15.663,0,0.135,124.993,4
234,2jZgsecrfvJxmSu749YWEF,Equilibrium,Woo York,proghouse_melodic,0.363,0.76,0.0516,365873,0.469,0.933,7,0.11,-16.194,1,0.0644,128.005,4
235,14DHbBvbQOaxykDaxPeLEn,Walk Along The Rainbow,Woo York,proghouse_melodic,0.0376,0.805,0.059,369971,0.462,0.922,7,0.12,-12.69,1,0.0576,124.987,4
236,7K9cdcf3DbWC6IqkbA0p2A,Second Breath,Woo York,proghouse_melodic,0.0257,0.442,0.245,366280,0.444,0.878,7,0.17,-13.36,1,0.141,126.006,4
237,12wa4DWJXbaBcaXhEIoi37,Chasing The Dream,Woo York,proghouse_melodic,0.167,0.799,0.141,358347,0.676,0.874,11,0.0767,-13.297,0,0.0726,121.996,4
238,6OZVUhvRWAOMK8YBPUgmUT,There is a Light,Woo York,proghouse_melodic,0.102,0.758,0.402,375320,0.593,0.899,7,0.0963,-13.105,1,0.0686,125.003,4
239,2HOHlBct5O45kjGE0HDSCw,Rise,Woo York,proghouse_melodic,0.744,0.529,0.0429,311680,0.27,0.945,7,0.086,-18.918,1,0.0375,125.914,4
240,6plWxzX89sqtajF4QA9NFh,The Hatchet,Patrice Bäumel,proghouse_melodic,0.018,0.741,0.856,406435,0.907,0.822,0,0.111,-9.941,1,0.057,122.985,4
241,2FpNAzNlcq1sgwPg1dX6Hj,Serpent,Patrice Bäumel,proghouse_melodic,0.000826,0.8,0.0648,470344,0.917,0.929,7,0.109,-10.022,1,0.0475,123.011,4
242,4ukLAzXMLNzr9yxjlH7mJF,Voices From The Dawn,Adriatique,proghouse_melodic,9.66e-05,0.716,0.0278,428940,0.778,0.876,5,0.0964,-10.031,1,0.0331,121.011,4
243,1W34fm437pe2u3mWBpGyx0,Ray,Adriatique,proghouse_melodic,0.012,0.807,0.469,392674,0.497,0.886,7,0.112,-11.137,1,0.0415,123.009,4
244,0BjetNSdK4FAuuCVtgLimz,Modelo,Denis Horvat,proghouse_melodic,0.000251,0.552,0.0336,568628,0.743,0.844,1,0.378,-11.981,0,0.0584,122.003,4
245,104PPmi5hDJjyxKZH82rxz,The Bender,Denis Horvat,proghouse_melodic,0.000221,0.667,0.378,502974,0.638,0.868,9,0.235,-9.393,1,0.109,123.005,4
246,1CqdvktqEtll6qUg50WCLT,Natural Causes,Denis Horvat,proghouse_melodic,0.0284,0.838,0.109,465472,0.601,0.91,10,0.107,-6.858,0,0.177,120.125,4
247,6u0A0WjtFsLAyNSyYjaPjK,Days Gone,Mind Against,proghouse_melodic,0.00732,0.609,0.0459,381832,0.629,0.935,1,0.103,-8.702,0,0.0334,124.018,4
248,7D0sJIi62joQzcMpvhkf9A,Cloud Nine,Mind Against,proghouse_melodic,0.0425,0.78,0.16,413586,0.543,0.846,1,0.0903,-11.038,1,0.0498,125.992,4
249,0Eg6FaVKUE392vWAsjrLaZ,Cloud Nine - Alex.Do Remix,Mind Against,proghouse_melodic,0.00225,0.709,0.671,460013,0.578,0.78,8,0.108,-10.435,0,0.0453,127.494,4
250,7enI1KbQAwrMcu6Zf5FScf,Strand,Stephan Bodzin,proghouse_melodic,0.0227,0.727,0.0785,468514,0.82,0.915,11,0.101,-11.369,1,0.0473,122.001,4
251,3E8J2JmkdGiTBldoqJ5yEB,Catamaran,Stephan Bodzin,proghouse_melodic,0.0296,0.768,0.17,499490,0.551,0.831,1,0.0736,-13.985,0,0.0587,125.019,4
252,3simdb33cqrSnEn5tr6Ps5,Impressum,Fideles,proghouse_melodic,0.423,0.772,0.0884,396488,0.426,0.841,2,0.107,-15.59,1,0.0545,124.015,4
253,3gH7dvV8N7nAbcvndrXl1X,Hadar,Fideles,proghouse_melodic,0.00165,0.734,0.105,408623,0.505,0.836,2,0.479,-18.215,0,0.0444,125.0,4
254,4jpt3geF6TY58LZjzfI446,The Tensior,Fideles,proghouse_melodic,0.11,0.795,0.0351,407139,0.479,0.792,4,0.0746,-11.148,0,0.0614,120.001,4
255,1EjHEhTIKNrtubWLHQP4wY,Avior,Fideles,proghouse_melodic,0.494,0.768,0.308,437860,0.386,0.928,2,0.111,-16.638,1,0.0703,124.993,4
256,193UIb8skS5Hz3TFbfvx3w,Kalotypse,Fideles,proghouse_melodic,0.0575,0.791,0.0437,490184,0.736,0.903,0,0.0973,-12.839,1,0.0419,118.997,4
257,1bTsBoRovfCaJ2L7uH42pw,Monument,Tale Of Us,proghouse_melodic,0.000555,0.75,0.151,360787,0.912,0.877,6,0.0919,-10.066,1,0.0402,124.996,4
258,3lvVoXVA0KOMzRhy6nyMR6,The Hangar,Tale Of Us,proghouse_melodic,0.0444,0.795,0.1,368760,0.627,0.889,0,0.11,-9.659,1,0.0437,125.0,4
259,3veaRocpNihtbSwkAHefGp,Monument - Barnt Remix,Tale Of Us,proghouse_melodic,5.27e-05,0.713,0.0389,588653,0.847,0.865,6,0.112,-10.167,1,0.044,125.013,4
260,3VwUw2BsgZ9D1U3uti1oRt,Monument - Stephan Bodzin Remix,Tale Of Us,proghouse_melodic,0.0122,0.66,0.0352,452920,0.673,0.863,4,0.119,-12.146,1,0.0443,125.001,4
261,4zyJe3fPe3cRKpT9i9D4wT,Monument - Adriatique Remix,Tale Of Us,proghouse_melodic,0.00442,0.795,0.252,479529,0.772,0.904,11,0.106,-10.698,1,0.053,124.984,4
262,4VUihUOGVQdMjtM6dTIZsv,Beyond The Lights,Ae:ther,proghouse_melodic,0.34,0.742,0.374,378196,0.425,0.934,8,0.079,-16.197,1,0.0593,123.99,4
263,1yOY12LfkzG9lHFlac2tub,Red Sky,Tale Of Us,proghouse_melodic,0.113,0.741,0.13,408400,0.604,0.868,1,0.135,-12.379,1,0.0867,123.979,4
264,32RPDCQJQsuRejunoanSev,Bruto,Denis Horvat,proghouse_melodic,0.0062,0.537,0.0815,496164,0.671,0.876,4,0.0922,-12.874,0,0.0853,120.021,3
265,2UnjcM8nDvwCZhttzhvSd9,Cloudy Monday,Keith Carnal,proghouse_melodic,0.0872,0.822,0.278,549003,0.584,0.905,1,0.0792,-13.666,1,0.0501,128.002,3
266,7ewrQzPjNG6d2ApvxSyLkW,Hundred1,Recondite,proghouse_melodic,0.00137,0.811,0.0383,441164,0.639,0.899,2,0.0959,-11.034,1,0.0485,120.007,4
267,34GwcV2HATDaBCQniIUATF,393,Per:sona,proghouse_melodic,0.36,0.754,0.622,473845,0.807,0.949,9,0.1,-12.496,0,0.0472,123.997,4
268,6z6gsh87rai342i0Bb9Hyz,The Prophet,Mathew Jonson,proghouse_melodic,0.0632,0.799,0.538,548680,0.649,0.887,2,0.117,-10.974,1,0.0735,126.008,3
269,6xmv8wcJVMqDNhAEdLESbz,Avenue B,Black Peters,proghouse_melodic,0.000489,0.804,0.0809,445987,0.729,0.906,2,0.111,-12.315,1,0.0673,126.004,4
270,6WaiPRpehOMCx1o74qTq0M,Horus,DARSE,proghouse_melodic,0.554,0.699,0.0704,479733,0.514,0.904,11,0.1,-16.72,0,0.0666,122.0,4
271,2gJZU8AmcPdaVShT7FANnn,Timeshift,Mathame,proghouse_melodic,0.0136,0.827,0.0374,449524,0.411,0.918,10,0.109,-10.787,0,0.0845,126.015,4
272,1rmfqdxlwvksAUFiTPnXH7,Illusion,Hunter/Game,proghouse_melodic,0.0544,0.733,0.247,383807,0.459,0.898,0,0.107,-11.842,1,0.0587,121.987,5
273,4pyCt4j9PLcKCzCYZAnqcU,Hypernova,Woo York,proghouse_melodic,0.106,0.807,0.0379,368858,0.483,0.936,7,0.112,-13.238,1,0.0732,126.015,4
274,6n85CqZrqbMjwQImS02tQx,Glutes,Patrice Bäumel,proghouse_melodic,0.018,0.85,0.0603,449871,0.592,0.944,5,0.11,-10.726,0,0.157,127.009,4
275,1vlAQLAeoXMxvk627E463v,Engage,Patrice Bäumel,proghouse_melodic,0.00155,0.794,0.04,395960,0.936,0.929,7,0.109,-11.956,1,0.0423,127.001,4
276,6AXUbT2OLpXFQpbBYRfr3m,Solaris,Mind Against,proghouse_melodic,0.0653,0.617,0.128,365480,0.555,0.89,1,0.104,-12.555,1,0.0388,125.0,4
277,4SKMrPrW8frZEI8AyqYXsv,Eclipse,Mind Against,proghouse_melodic,0.00716,0.801,0.0757,357394,0.495,0.903,4,0.0866,-11.698,1,0.0899,125.002,4
278,2UK210IYDea0L1ufQc6NH6,Event Horizon,Mind Against,proghouse_melodic,0.0105,0.673,0.0905,493503,0.563,0.872,5,0.0814,-13.899,0,0.0547,125.978,4
279,1IKWiC7cgo1VkP6hMeaMCU,Wander To Hell,Vaal,proghouse_melodic,0.116,0.546,0.26,357495,0.379,0.57,10,0.0967,-13.723,1,0.0388,124.018,4
280,2grmW7b7QgrfTCRNumHq65,Wander To Hell - Locked Groove Remix,Vaal,proghouse_melodic,0.0128,0.778,0.0265,386967,0.675,0.931,1,0.102,-13.168,0,0.0519,121.008,3
281,1VhQi5oSIwUV6UOBZC29Ly,Wander To Hell - Baikal Remix,Vaal,proghouse_melodic,0.00293,0.795,0.0251,490974,0.725,0.822,5,0.0802,-12.451,1,0.0732,125.979,4
282,3ITz7EuikyRkS8FL9dVJoB,Lies,Tale Of Us,proghouse_melodic,0.774,0.602,0.142,340658,0.313,0.884,9,0.0929,-17.531,0,0.0812,117.703,4
283,0cPuHIBSAyIP7zhUYLYGMl,Phoenix,Monoloc,proghouse_melodic,0.436,0.685,0.07,368732,0.437,0.906,6,0.138,-15.596,0,0.0734,124.0,4
284,6CIMbI7TXduyOMPz9amDHy,Murphy's Law,Recondite,proghouse_melodic,0.0715,0.803,0.111,375044,0.398,0.916,10,0.1,-12.636,0,0.0464,124.007,4
285,6NxkiFKxOypeY7hqwQR7Eq,Poseidon,Woo York,proghouse_melodic,0.174,0.808,0.0471,373011,0.509,0.96,2,0.111,-14.092,1,0.0629,126.012,5
286,13L4HXOAsJ2aSV5IQhesTO,Triangle,Somne,proghouse_melodic,0.00202,0.769,0.068,431160,0.846,0.904,0,0.0938,-10.056,1,0.155,128.004,4
287,0HKpDOzCCfg64zHMJuGfb1,Logan,Jon Hester,proghouse_melodic,6.83e-06,0.741,0.186,356901,0.714,0.907,7,0.104,-11.149,1,0.0546,130.0,4
288,6oQ9m6yhqXptlzbduAMLvv,Emeralds,Locked Groove,proghouse_melodic,0.000967,0.809,0.152,491324,0.32,0.941,10,0.121,-10.816,0,0.05,122.001,4
289,5S1L06rsSURL8UQw3sXFgT,Toree Bahrstad,Ryan James Ford,proghouse_melodic,0.132,0.729,0.0316,335565,0.664,0.942,7,0.0963,-10.024,1,0.0462,131.001,4
290,1FFs89EYigAJFhd49OwJmo,Die Wiederkehr,Obscure Shape,proghouse_melodic,0.00572,0.637,0.0377,398023,0.61,0.921,7,0.111,-12.03,1,0.0498,129.005,4
